id;date;data_table
226;2020/09/18 15:21:47;"[{""table_modbus"":[{""name"":""ph"",""value"":""7300""},{""name"":""dissolved-oxygen"",""value"":""11700""},{""name"":""tss-180"",""value"":""3030""},{""name"":""tss-90"",""value"":""4300""},{""name"":""temperature"",""value"":""9530""},{""name"":""oil-water"",""value"":""1530""},{""name"":""conductivity-AC"",""value"":""13300""},{""name"":""conductivity-DC"",""value"":""2300""}]}]"
227;2020/09/18 15:49:22;"[{""table_modbus"":[{""name"":""ph"",""value"":""7300""},{""name"":""dissolved-oxygen"",""value"":""11700""},{""name"":""tss-180"",""value"":""3030""},{""name"":""tss-90"",""value"":""4300""},{""name"":""temperature"",""value"":""9530""},{""name"":""oil-water"",""value"":""1530""},{""name"":""conductivity-AC"",""value"":""13300""},{""name"":""conductivity-DC"",""value"":""2300""}]}]"
228;2020/09/18 15:50:25;"[{""table_modbus"":[{""name"":""ph"",""value"":""7300""},{""name"":""dissolved-oxygen"",""value"":""11700""},{""name"":""tss-180"",""value"":""3030""},{""name"":""tss-90"",""value"":""4300""},{""name"":""temperature"",""value"":""9530""},{""name"":""oil-water"",""value"":""1530""},{""name"":""conductivity-AC"",""value"":""13300""},{""name"":""conductivity-DC"",""value"":""2300""}]}]"
229;2020/09/18 15:51:19;"[{""table_modbus"":[{""name"":""ph"",""value"":""7100""},{""name"":""dissolved-oxygen"",""value"":""9900""},{""name"":""tss-180"",""value"":""3010""},{""name"":""tss-90"",""value"":""4100""},{""name"":""temperature"",""value"":""9110""},{""name"":""oil-water"",""value"":""1110""},{""name"":""conductivity-AC"",""value"":""13100""},{""name"":""conductivity-DC"",""value"":""2100""}]}]"
230;2020/09/18 16:07:41;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""dissolved-oxygen_1H"",""value"":""-85288""},{""name"":""dissolved-oxygen_1L"",""value"":""16""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-131""},{""name"":""tss-90_1L"",""value"":""63""},{""name"":""temperature_1H"",""value"":""-7320""},{""name"":""temperature_1L"",""value"":""79""},{""name"":""oil-water_1H"",""value"":""3125""},{""name"":""oil-water_1L"",""value"":""08""},{""name"":""conductivity-AC_1H"",""value"":""23887""},{""name"":""conductivity-AC_1L"",""value"":""58""},{""name"":""conductivity-DC_1H"",""value"":""-418""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-125""},{""name"":""water-quality_1L"",""value"":""69""}]}]"
231;2020/09/18 16:09:52;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4268""},{""name"":""ph_1L"",""value"":""03""},{""name"":""dissolved-oxygen_1H"",""value"":""-97830""},{""name"":""dissolved-oxygen_1L"",""value"":""55""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-151""},{""name"":""tss-90_1L"",""value"":""03""},{""name"":""temperature_1H"",""value"":""-7157""},{""name"":""temperature_1L"",""value"":""39""},{""name"":""oil-water_1H"",""value"":""2679""},{""name"":""oil-water_1L"",""value"":""07""},{""name"":""conductivity-AC_1H"",""value"":""24824""},{""name"":""conductivity-AC_1L"",""value"":""93""},{""name"":""conductivity-DC_1H"",""value"":""-590""},{""name"":""conductivity-DC_1L"",""value"":""45""},{""name"":""water-quality_1H"",""value"":""-177""},{""name"":""water-quality_1L"",""value"":""14""}]}]"
232;2020/09/18 16:09:56;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4501""},{""name"":""ph_1L"",""value"":""79""},{""name"":""dissolved-oxygen_1H"",""value"":""-94485""},{""name"":""dissolved-oxygen_1L"",""value"":""91""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-166""},{""name"":""tss-90_1L"",""value"":""55""},{""name"":""temperature_1H"",""value"":""-7126""},{""name"":""temperature_1L"",""value"":""26""},{""name"":""oil-water_1H"",""value"":""2594""},{""name"":""oil-water_1L"",""value"":""11""},{""name"":""conductivity-AC_1H"",""value"":""25574""},{""name"":""conductivity-AC_1L"",""value"":""81""},{""name"":""conductivity-DC_1H"",""value"":""-727""},{""name"":""conductivity-DC_1L"",""value"":""65""},{""name"":""water-quality_1H"",""value"":""-218""},{""name"":""water-quality_1L"",""value"":""30""}]}]"
233;2020/09/18 16:10:03;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""dissolved-oxygen_1H"",""value"":""-93649""},{""name"":""dissolved-oxygen_1L"",""value"":""76""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-170""},{""name"":""tss-90_1L"",""value"":""43""},{""name"":""temperature_1H"",""value"":""-7118""},{""name"":""temperature_1L"",""value"":""48""},{""name"":""oil-water_1H"",""value"":""2572""},{""name"":""oil-water_1L"",""value"":""87""},{""name"":""conductivity-AC_1H"",""value"":""25762""},{""name"":""conductivity-AC_1L"",""value"":""28""},{""name"":""conductivity-DC_1H"",""value"":""-761""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-228""},{""name"":""water-quality_1L"",""value"":""59""}]}]"
234;2020/09/18 16:10:10;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""dissolved-oxygen_1H"",""value"":""-92813""},{""name"":""dissolved-oxygen_1L"",""value"":""59""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-174""},{""name"":""tss-90_1L"",""value"":""31""},{""name"":""temperature_1H"",""value"":""-7110""},{""name"":""temperature_1L"",""value"":""70""},{""name"":""oil-water_1H"",""value"":""2551""},{""name"":""oil-water_1L"",""value"":""63""},{""name"":""conductivity-AC_1H"",""value"":""25949""},{""name"":""conductivity-AC_1L"",""value"":""75""},{""name"":""conductivity-DC_1H"",""value"":""-796""},{""name"":""conductivity-DC_1L"",""value"":""25""},{""name"":""water-quality_1H"",""value"":""-238""},{""name"":""water-quality_1L"",""value"":""88""}]}]"
235;2020/09/18 16:10:17;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4677""},{""name"":""ph_1L"",""value"":""11""},{""name"":""dissolved-oxygen_1H"",""value"":""-91977""},{""name"":""dissolved-oxygen_1L"",""value"":""44""},{""name"":""tss-180_1H"",""value"":""-874""},{""name"":""tss-180_1L"",""value"":""54""},{""name"":""tss-90_1H"",""value"":""-178""},{""name"":""tss-90_1L"",""value"":""19""},{""name"":""temperature_1H"",""value"":""-7102""},{""name"":""temperature_1L"",""value"":""92""},{""name"":""oil-water_1H"",""value"":""2530""},{""name"":""oil-water_1L"",""value"":""39""},{""name"":""conductivity-AC_1H"",""value"":""26137""},{""name"":""conductivity-AC_1L"",""value"":""22""},{""name"":""conductivity-DC_1H"",""value"":""-830""},{""name"":""conductivity-DC_1L"",""value"":""55""},{""name"":""water-quality_1H"",""value"":""-249""},{""name"":""water-quality_1L"",""value"":""17""}]}]"
236;2020/09/18 16:10:23;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""dissolved-oxygen_1H"",""value"":""-91141""},{""name"":""dissolved-oxygen_1L"",""value"":""27""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-174""},{""name"":""tss-90_1L"",""value"":""31""},{""name"":""temperature_1H"",""value"":""-7095""},{""name"":""temperature_1L"",""value"":""14""},{""name"":""oil-water_1H"",""value"":""2509""},{""name"":""oil-water_1L"",""value"":""15""},{""name"":""conductivity-AC_1H"",""value"":""25949""},{""name"":""conductivity-AC_1L"",""value"":""75""},{""name"":""conductivity-DC_1H"",""value"":""-796""},{""name"":""conductivity-DC_1L"",""value"":""25""},{""name"":""water-quality_1H"",""value"":""-238""},{""name"":""water-quality_1L"",""value"":""88""}]}]"
237;2020/09/18 16:10:30;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""dissolved-oxygen_1H"",""value"":""-90305""},{""name"":""dissolved-oxygen_1L"",""value"":""12""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-170""},{""name"":""tss-90_1L"",""value"":""43""},{""name"":""temperature_1H"",""value"":""-7087""},{""name"":""temperature_1L"",""value"":""36""},{""name"":""oil-water_1H"",""value"":""2487""},{""name"":""oil-water_1L"",""value"":""91""},{""name"":""conductivity-AC_1H"",""value"":""25762""},{""name"":""conductivity-AC_1L"",""value"":""28""},{""name"":""conductivity-DC_1H"",""value"":""-761""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-228""},{""name"":""water-quality_1L"",""value"":""59""}]}]"
238;2020/09/18 16:10:37;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4501""},{""name"":""ph_1L"",""value"":""79""},{""name"":""dissolved-oxygen_1H"",""value"":""-89468""},{""name"":""dissolved-oxygen_1L"",""value"":""95""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-166""},{""name"":""tss-90_1L"",""value"":""55""},{""name"":""temperature_1H"",""value"":""-7079""},{""name"":""temperature_1L"",""value"":""58""},{""name"":""oil-water_1H"",""value"":""2466""},{""name"":""oil-water_1L"",""value"":""68""},{""name"":""conductivity-AC_1H"",""value"":""25574""},{""name"":""conductivity-AC_1L"",""value"":""81""},{""name"":""conductivity-DC_1H"",""value"":""-727""},{""name"":""conductivity-DC_1L"",""value"":""65""},{""name"":""water-quality_1H"",""value"":""-218""},{""name"":""water-quality_1L"",""value"":""30""}]}]"
239;2020/09/18 16:10:44;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4443""},{""name"":""ph_1L"",""value"":""35""},{""name"":""dissolved-oxygen_1H"",""value"":""-88632""},{""name"":""dissolved-oxygen_1L"",""value"":""80""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-162""},{""name"":""tss-90_1L"",""value"":""67""},{""name"":""temperature_1H"",""value"":""-7071""},{""name"":""temperature_1L"",""value"":""80""},{""name"":""oil-water_1H"",""value"":""2445""},{""name"":""oil-water_1L"",""value"":""44""},{""name"":""conductivity-AC_1H"",""value"":""25387""},{""name"":""conductivity-AC_1L"",""value"":""34""},{""name"":""conductivity-DC_1H"",""value"":""-693""},{""name"":""conductivity-DC_1L"",""value"":""35""},{""name"":""water-quality_1H"",""value"":""-208""},{""name"":""water-quality_1L"",""value"":""01""}]}]"
240;2020/09/18 16:10:50;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4384""},{""name"":""ph_1L"",""value"":""91""},{""name"":""dissolved-oxygen_1H"",""value"":""-87796""},{""name"":""dissolved-oxygen_1L"",""value"":""63""},{""name"":""tss-180_1H"",""value"":""-889""},{""name"":""tss-180_1L"",""value"":""40""},{""name"":""tss-90_1H"",""value"":""-158""},{""name"":""tss-90_1L"",""value"":""79""},{""name"":""temperature_1H"",""value"":""-7064""},{""name"":""temperature_1L"",""value"":""02""},{""name"":""oil-water_1H"",""value"":""2424""},{""name"":""oil-water_1L"",""value"":""20""},{""name"":""conductivity-AC_1H"",""value"":""25199""},{""name"":""conductivity-AC_1L"",""value"":""87""},{""name"":""conductivity-DC_1H"",""value"":""-659""},{""name"":""conductivity-DC_1L"",""value"":""05""},{""name"":""water-quality_1H"",""value"":""-197""},{""name"":""water-quality_1L"",""value"":""72""}]}]"
241;2020/09/18 16:10:57;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4326""},{""name"":""ph_1L"",""value"":""47""},{""name"":""dissolved-oxygen_1H"",""value"":""-86960""},{""name"":""dissolved-oxygen_1L"",""value"":""48""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-154""},{""name"":""tss-90_1L"",""value"":""91""},{""name"":""temperature_1H"",""value"":""-7056""},{""name"":""temperature_1L"",""value"":""23""},{""name"":""oil-water_1H"",""value"":""2402""},{""name"":""oil-water_1L"",""value"":""96""},{""name"":""conductivity-AC_1H"",""value"":""25012""},{""name"":""conductivity-AC_1L"",""value"":""40""},{""name"":""conductivity-DC_1H"",""value"":""-624""},{""name"":""conductivity-DC_1L"",""value"":""75""},{""name"":""water-quality_1H"",""value"":""-187""},{""name"":""water-quality_1L"",""value"":""43""}]}]"
242;2020/09/18 16:11:04;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4268""},{""name"":""ph_1L"",""value"":""03""},{""name"":""dissolved-oxygen_1H"",""value"":""-86124""},{""name"":""dissolved-oxygen_1L"",""value"":""31""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-151""},{""name"":""tss-90_1L"",""value"":""03""},{""name"":""temperature_1H"",""value"":""-7048""},{""name"":""temperature_1L"",""value"":""45""},{""name"":""oil-water_1H"",""value"":""2381""},{""name"":""oil-water_1L"",""value"":""72""},{""name"":""conductivity-AC_1H"",""value"":""24824""},{""name"":""conductivity-AC_1L"",""value"":""93""},{""name"":""conductivity-DC_1H"",""value"":""-590""},{""name"":""conductivity-DC_1L"",""value"":""45""},{""name"":""water-quality_1H"",""value"":""-177""},{""name"":""water-quality_1L"",""value"":""14""}]}]"
243;2020/09/18 16:11:11;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4209""},{""name"":""ph_1L"",""value"":""59""},{""name"":""dissolved-oxygen_1H"",""value"":""-85288""},{""name"":""dissolved-oxygen_1L"",""value"":""16""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-147""},{""name"":""tss-90_1L"",""value"":""15""},{""name"":""temperature_1H"",""value"":""-7040""},{""name"":""temperature_1L"",""value"":""67""},{""name"":""oil-water_1H"",""value"":""2360""},{""name"":""oil-water_1L"",""value"":""48""},{""name"":""conductivity-AC_1H"",""value"":""24637""},{""name"":""conductivity-AC_1L"",""value"":""46""},{""name"":""conductivity-DC_1H"",""value"":""-556""},{""name"":""conductivity-DC_1L"",""value"":""15""},{""name"":""water-quality_1H"",""value"":""-166""},{""name"":""water-quality_1L"",""value"":""85""}]}]"
244;2020/09/18 16:11:17;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4151""},{""name"":""ph_1L"",""value"":""15""},{""name"":""dissolved-oxygen_1H"",""value"":""-84451""},{""name"":""dissolved-oxygen_1L"",""value"":""99""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-143""},{""name"":""tss-90_1L"",""value"":""27""},{""name"":""temperature_1H"",""value"":""-7032""},{""name"":""temperature_1L"",""value"":""89""},{""name"":""oil-water_1H"",""value"":""2339""},{""name"":""oil-water_1L"",""value"":""24""},{""name"":""conductivity-AC_1H"",""value"":""24449""},{""name"":""conductivity-AC_1L"",""value"":""99""},{""name"":""conductivity-DC_1H"",""value"":""-521""},{""name"":""conductivity-DC_1L"",""value"":""85""},{""name"":""water-quality_1H"",""value"":""-156""},{""name"":""water-quality_1L"",""value"":""56""}]}]"
245;2020/09/18 16:11:24;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""},{""name"":""dissolved-oxygen_1H"",""value"":""-83615""},{""name"":""dissolved-oxygen_1L"",""value"":""84""},{""name"":""tss-180_1H"",""value"":""-874""},{""name"":""tss-180_1L"",""value"":""54""},{""name"":""tss-90_1H"",""value"":""-139""},{""name"":""tss-90_1L"",""value"":""39""},{""name"":""temperature_1H"",""value"":""-7025""},{""name"":""temperature_1L"",""value"":""11""},{""name"":""oil-water_1H"",""value"":""2318""},{""name"":""oil-water_1L"",""value"":""00""},{""name"":""conductivity-AC_1H"",""value"":""24262""},{""name"":""conductivity-AC_1L"",""value"":""52""},{""name"":""conductivity-DC_1H"",""value"":""-487""},{""name"":""conductivity-DC_1L"",""value"":""55""},{""name"":""water-quality_1H"",""value"":""-146""},{""name"":""water-quality_1L"",""value"":""27""}]}]"
246;2020/09/18 16:11:31;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4034""},{""name"":""ph_1L"",""value"":""27""},{""name"":""dissolved-oxygen_1H"",""value"":""-82779""},{""name"":""dissolved-oxygen_1L"",""value"":""67""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-135""},{""name"":""tss-90_1L"",""value"":""51""},{""name"":""temperature_1H"",""value"":""-7017""},{""name"":""temperature_1L"",""value"":""33""},{""name"":""oil-water_1H"",""value"":""2296""},{""name"":""oil-water_1L"",""value"":""76""},{""name"":""conductivity-AC_1H"",""value"":""24075""},{""name"":""conductivity-AC_1L"",""value"":""05""},{""name"":""conductivity-DC_1H"",""value"":""-453""},{""name"":""conductivity-DC_1L"",""value"":""25""},{""name"":""water-quality_1H"",""value"":""-135""},{""name"":""water-quality_1L"",""value"":""98""}]}]"
247;2020/09/18 16:11:38;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""dissolved-oxygen_1H"",""value"":""-81943""},{""name"":""dissolved-oxygen_1L"",""value"":""52""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-131""},{""name"":""tss-90_1L"",""value"":""63""},{""name"":""temperature_1H"",""value"":""-7009""},{""name"":""temperature_1L"",""value"":""55""},{""name"":""oil-water_1H"",""value"":""2275""},{""name"":""oil-water_1L"",""value"":""52""},{""name"":""conductivity-AC_1H"",""value"":""23887""},{""name"":""conductivity-AC_1L"",""value"":""58""},{""name"":""conductivity-DC_1H"",""value"":""-418""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-125""},{""name"":""water-quality_1L"",""value"":""69""}]}]"
248;2020/09/18 16:11:44;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""},{""name"":""dissolved-oxygen_1H"",""value"":""-81107""},{""name"":""dissolved-oxygen_1L"",""value"":""35""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-127""},{""name"":""tss-90_1L"",""value"":""75""},{""name"":""temperature_1H"",""value"":""-7001""},{""name"":""temperature_1L"",""value"":""77""},{""name"":""oil-water_1H"",""value"":""2254""},{""name"":""oil-water_1L"",""value"":""29""},{""name"":""conductivity-AC_1H"",""value"":""23700""},{""name"":""conductivity-AC_1L"",""value"":""11""},{""name"":""conductivity-DC_1H"",""value"":""-384""},{""name"":""conductivity-DC_1L"",""value"":""65""},{""name"":""water-quality_1H"",""value"":""-115""},{""name"":""water-quality_1L"",""value"":""40""}]}]"
249;2020/09/18 16:11:51;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""},{""name"":""dissolved-oxygen_1H"",""value"":""-80271""},{""name"":""dissolved-oxygen_1L"",""value"":""20""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-123""},{""name"":""tss-90_1L"",""value"":""87""},{""name"":""temperature_1H"",""value"":""-6993""},{""name"":""temperature_1L"",""value"":""99""},{""name"":""oil-water_1H"",""value"":""2233""},{""name"":""oil-water_1L"",""value"":""05""},{""name"":""conductivity-AC_1H"",""value"":""23512""},{""name"":""conductivity-AC_1L"",""value"":""64""},{""name"":""conductivity-DC_1H"",""value"":""-350""},{""name"":""conductivity-DC_1L"",""value"":""35""},{""name"":""water-quality_1H"",""value"":""-105""},{""name"":""water-quality_1L"",""value"":""11""}]}]"
250;2020/09/18 16:11:58;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""},{""name"":""dissolved-oxygen_1H"",""value"":""-79435""},{""name"":""dissolved-oxygen_1L"",""value"":""03""},{""name"":""tss-180_1H"",""value"":""-889""},{""name"":""tss-180_1L"",""value"":""40""},{""name"":""tss-90_1H"",""value"":""-119""},{""name"":""tss-90_1L"",""value"":""99""},{""name"":""temperature_1H"",""value"":""-6986""},{""name"":""temperature_1L"",""value"":""21""},{""name"":""oil-water_1H"",""value"":""2211""},{""name"":""oil-water_1L"",""value"":""81""},{""name"":""conductivity-AC_1H"",""value"":""23325""},{""name"":""conductivity-AC_1L"",""value"":""17""},{""name"":""conductivity-DC_1H"",""value"":""-316""},{""name"":""conductivity-DC_1L"",""value"":""05""},{""name"":""water-quality_1H"",""value"":""-94""},{""name"":""water-quality_1L"",""value"":""82""}]}]"
251;2020/09/18 16:12:05;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""},{""name"":""dissolved-oxygen_1H"",""value"":""-78598""},{""name"":""dissolved-oxygen_1L"",""value"":""88""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-116""},{""name"":""tss-90_1L"",""value"":""11""},{""name"":""temperature_1H"",""value"":""-6978""},{""name"":""temperature_1L"",""value"":""42""},{""name"":""oil-water_1H"",""value"":""2190""},{""name"":""oil-water_1L"",""value"":""57""},{""name"":""conductivity-AC_1H"",""value"":""23137""},{""name"":""conductivity-AC_1L"",""value"":""70""},{""name"":""conductivity-DC_1H"",""value"":""-281""},{""name"":""conductivity-DC_1L"",""value"":""75""},{""name"":""water-quality_1H"",""value"":""-84""},{""name"":""water-quality_1L"",""value"":""53""}]}]"
252;2020/09/18 16:12:11;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""},{""name"":""dissolved-oxygen_1H"",""value"":""-77762""},{""name"":""dissolved-oxygen_1L"",""value"":""71""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-112""},{""name"":""tss-90_1L"",""value"":""23""},{""name"":""temperature_1H"",""value"":""-6970""},{""name"":""temperature_1L"",""value"":""64""},{""name"":""oil-water_1H"",""value"":""2169""},{""name"":""oil-water_1L"",""value"":""33""},{""name"":""conductivity-AC_1H"",""value"":""22950""},{""name"":""conductivity-AC_1L"",""value"":""23""},{""name"":""conductivity-DC_1H"",""value"":""-247""},{""name"":""conductivity-DC_1L"",""value"":""45""},{""name"":""water-quality_1H"",""value"":""-74""},{""name"":""water-quality_1L"",""value"":""24""}]}]"
253;2020/09/18 16:12:18;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""dissolved-oxygen_1H"",""value"":""-76926""},{""name"":""dissolved-oxygen_1L"",""value"":""55""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-108""},{""name"":""tss-90_1L"",""value"":""35""},{""name"":""temperature_1H"",""value"":""-6962""},{""name"":""temperature_1L"",""value"":""86""},{""name"":""oil-water_1H"",""value"":""2148""},{""name"":""oil-water_1L"",""value"":""09""},{""name"":""conductivity-AC_1H"",""value"":""22762""},{""name"":""conductivity-AC_1L"",""value"":""76""},{""name"":""conductivity-DC_1H"",""value"":""-213""},{""name"":""conductivity-DC_1L"",""value"":""15""},{""name"":""water-quality_1H"",""value"":""-63""},{""name"":""water-quality_1L"",""value"":""95""}]}]"
